,model,parameters,cross_k,top_k,precision,recall,AUC ROC
397,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'euclidean'}",3,0.1,0.4028391167192429,0.14426118391323994,0.6126545373914437
398,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'euclidean'}",3,0.2,0.3826045627376426,0.2728197017623136,0.6126545373914437
399,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'euclidean'}",3,0.3,0.3683491062039958,0.39572977858111164,0.6126545373914437
400,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'manhattan'}",3,0.01,0.0,0.0,0.6120697544151775
401,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'manhattan'}",3,0.05,0.4027686222808174,0.06902394938996836,0.6120697544151775
402,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'manhattan'}",3,0.1,0.39697065320290315,0.1421147763217352,0.6120697544151775
403,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'manhattan'}",3,0.2,0.38270629149541574,0.2734975146859467,0.6120697544151775
404,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'manhattan'}",3,0.3,0.3686369373159445,0.3959557162223226,0.6120697544151775
405,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'minkowski'}",3,0.01,0.0,0.0,0.6126545373914437
406,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'minkowski'}",3,0.05,0.4031545741324921,0.07218707636692273,0.6126545373914437
407,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'minkowski'}",3,0.1,0.4028391167192429,0.14426118391323994,0.6126545373914437
408,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'minkowski'}",3,0.2,0.3826045627376426,0.2728197017623136,0.6126545373914437
409,KNN,"{'k': 10, 'weights': 'distance', 'metric': 'minkowski'}",3,0.3,0.3683491062039958,0.39572977858111164,0.6126545373914437
410,decision_tree,"{'criterion': 'gini', 'max_depth': 20}",3,0.01,0.0,0.0,0.59073328135614
411,decision_tree,"{'criterion': 'gini', 'max_depth': 20}",3,0.05,0.0,0.0,0.59073328135614
412,decision_tree,"{'criterion': 'gini', 'max_depth': 20}",3,0.1,0.0,0.0,0.59073328135614
413,decision_tree,"{'criterion': 'gini', 'max_depth': 20}",3,0.2,0.3623947911703986,0.25779484862178037,0.59073328135614
414,decision_tree,"{'criterion': 'gini', 'max_depth': 20}",3,0.3,0.3749211024616032,0.4026208766380479,0.59073328135614
415,decision_tree,"{'criterion': 'gini', 'max_depth': 30}",3,0.01,0.0,0.0,0.5509872461415092
416,decision_tree,"{'criterion': 'gini', 'max_depth': 30}",3,0.05,0.0,0.0,0.5509872461415092
417,decision_tree,"{'criterion': 'gini', 'max_depth': 30}",3,0.1,0.0,0.0,0.5509872461415092
418,decision_tree,"{'criterion': 'gini', 'max_depth': 30}",3,0.2,0.0,0.0,0.5509872461415092
419,decision_tree,"{'criterion': 'gini', 'max_depth': 30}",3,0.3,0.3463300189922914,0.3502033438770899,0.5509872461415092
420,decision_tree,"{'criterion': 'gini', 'max_depth': 40}",3,0.01,0.0,0.0,0.5518040552098649
421,decision_tree,"{'criterion': 'gini', 'max_depth': 40}",3,0.05,0.0,0.0,0.5518040552098649
422,decision_tree,"{'criterion': 'gini', 'max_depth': 40}",3,0.1,0.0,0.0,0.5518040552098649
423,decision_tree,"{'criterion': 'gini', 'max_depth': 40}",3,0.2,0.0,0.0,0.5518040552098649
424,decision_tree,"{'criterion': 'gini', 'max_depth': 40}",3,0.3,0.3425495989869143,0.3666967916854948,0.5518040552098649
425,decision_tree,"{'criterion': 'entropy', 'max_depth': 20}",3,0.01,0.0,0.0,0.6050263412637281
426,decision_tree,"{'criterion': 'entropy', 'max_depth': 20}",3,0.05,0.0,0.0,0.6050263412637281
427,decision_tree,"{'criterion': 'entropy', 'max_depth': 20}",3,0.1,0.3397476340694006,0.12166741979213737,0.6050263412637281
428,decision_tree,"{'criterion': 'entropy', 'max_depth': 20}",3,0.2,0.37770997269953427,0.2657026660641663,0.6050263412637281
429,decision_tree,"{'criterion': 'entropy', 'max_depth': 20}",3,0.3,0.38632460283383424,0.40657478535924085,0.6050263412637281
430,decision_tree,"{'criterion': 'entropy', 'max_depth': 30}",3,0.01,0.0,0.0,0.5651111543979725
431,decision_tree,"{'criterion': 'entropy', 'max_depth': 30}",3,0.05,0.0,0.0,0.5651111543979725
432,decision_tree,"{'criterion': 'entropy', 'max_depth': 30}",3,0.1,0.0,0.0,0.5651111543979725
433,decision_tree,"{'criterion': 'entropy', 'max_depth': 30}",3,0.2,0.0,0.0,0.5651111543979725
434,decision_tree,"{'criterion': 'entropy', 'max_depth': 30}",3,0.3,0.3547603968756597,0.37968820605512876,0.5651111543979725
435,decision_tree,"{'criterion': 'entropy', 'max_depth': 40}",3,0.01,0.0,0.0,0.5515864357323593
436,decision_tree,"{'criterion': 'entropy', 'max_depth': 40}",3,0.05,0.0,0.0,0.5515864357323593
437,decision_tree,"{'criterion': 'entropy', 'max_depth': 40}",3,0.1,0.0,0.0,0.5515864357323593
438,decision_tree,"{'criterion': 'entropy', 'max_depth': 40}",3,0.2,0.0,0.0,0.5515864357323593
439,decision_tree,"{'criterion': 'entropy', 'max_depth': 40}",3,0.3,0.3428296026560994,0.3616131947582467,0.5515864357323593
440,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5678233438485805,0.02033438770899232,0.6863853759513359
441,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.5154574132492113,0.09229552643470403,0.6863853759513359
442,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.48405431007262395,0.17318120198825124,0.6863853759513359
443,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.4583596214511041,0.3282873926796204,0.6863853759513359
444,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.4269639289094542,0.4586534116583823,0.6863853759513359
445,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5615141955835962,0.02010845006778129,0.6858671728922292
446,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.5091482649842272,0.09116583822864889,0.6858671728922292
447,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.48595771536762383,0.17397198373248984,0.6858671728922292
448,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.45615141955835964,0.32670582919114327,0.6858671728922292
449,logistic_reg,"{'C': 0.01, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.426813880126183,0.4585404428377768,0.6858671728922292
450,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5110410094637224,0.018300948938093087,0.6880935164301656
451,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.5091482649842272,0.09116583822864889,0.6880935164301656
452,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.48769716088328074,0.1746497966561229,0.6880935164301656
453,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.4564668769716088,0.32693176683235425,0.6880935164301656
454,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.42902208201892744,0.4609127880704925,0.6880935164301656
455,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5141955835962145,0.0184139177586986,0.688058958353315
456,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.5116719242902208,0.09161771351107094,0.688058958353315
457,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.48769716088328074,0.1746497966561229,0.688058958353315
458,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.4564668769716088,0.32693176683235425,0.688058958353315
459,logistic_reg,"{'C': 0.01, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.42839116719242903,0.46023497514685946,0.688058958353315
460,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5615141955835962,0.02010845006778129,0.6816288867948594
461,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.5141955835962145,0.092069588793493,0.6816288867948594
462,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.48832807570977915,0.17487573429733394,0.6816288867948594
463,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.4537854889589905,0.32501129688206054,0.6816288867948594
464,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.428286014721346,0.46012200632625394,0.6816288867948594
465,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5632911392405063,0.02010845006778129,0.6816369404582628
466,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.5135646687697161,0.09195661997288748,0.6816369404582628
467,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.4886435331230284,0.17498870311793946,0.6816369404582628
468,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.4537854889589905,0.32501129688206054,0.6816369404582628
469,logistic_reg,"{'C': 1, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.4280757097791798,0.4598960686850429,0.6816369404582628
470,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5520504731861199,0.019769543605964755,0.6817527915905714
471,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.510410094637224,0.09139177586985991,0.6817527915905714
472,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.489589905362776,0.175327609579756,0.6817527915905714
473,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.4537854889589905,0.32501129688206054,0.6817527915905714
474,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.4284963196635121,0.460347943967465,0.6817527915905714
475,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5488958990536278,0.019656574785359242,0.6817504877187812
476,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.51010101010101,0.09127880704925441,0.6817504877187812
477,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.489589905362776,0.175327609579756,0.6817504877187812
478,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.45394321766561513,0.32512426570266606,0.6817504877187812
479,logistic_reg,"{'C': 1, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.4284963196635121,0.460347943967465,0.6817504877187812
480,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5488958990536278,0.019656574785359242,0.6813086041206675
481,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.5097791798107255,0.09127880704925441,0.6813086041206675
482,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.49053627760252366,0.17566651604157252,0.6813086041206675
483,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.454416403785489,0.3254631721644826,0.6813086041206675
484,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.42839116719242903,0.46023497514685946,0.6813086041206675
485,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5488958990536278,0.019656574785359242,0.681314512118069
486,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.5097791798107255,0.09127880704925441,0.681314512118069
487,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.49053627760252366,0.17566651604157252,0.681314512118069
488,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.45410094637223974,0.3252372345232716,0.681314512118069
489,logistic_reg,"{'C': 100, 'penalty': 'l1', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.42839116719242903,0.46023497514685946,0.681314512118069
490,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.01,0.5520504731861199,0.019769543605964755,0.6813212655276509
491,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.05,0.5097791798107255,0.09127880704925441,0.6813212655276509
492,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.1,0.4908517350157729,0.17577948486217804,0.6813212655276509
493,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.2,0.4545741324921136,0.32557614098508814,0.6813212655276509
494,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': True, 'seed': 1234}",3,0.3,0.42839116719242903,0.46023497514685946,0.6813212655276509
495,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.01,0.5488958990536278,0.019656574785359242,0.6813235001844086
496,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.05,0.5097791798107255,0.09127880704925441,0.6813235001844086
497,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.1,0.49022082018927443,0.17555354722096703,0.6813235001844086
498,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.2,0.45425867507886436,0.3253502033438771,0.6813235001844086
499,logistic_reg,"{'C': 100, 'penalty': 'l2', 'fit_intercept': False, 'seed': 1234}",3,0.3,0.42839116719242903,0.46023497514685946,0.6813235001844086
500,svm,"{'C': 0.01, 'seed': 1234}",3,0.01,0.5457413249211357,0.019543605964753727,0.6848767033077864
501,svm,"{'C': 0.01, 'seed': 1234}",3,0.05,0.5192429022082019,0.0929733393583371,0.6848767033077864
502,svm,"{'C': 0.01, 'seed': 1234}",3,0.1,0.4922639722134512,0.17611839132399457,0.6848767033077864
503,svm,"{'C': 0.01, 'seed': 1234}",3,0.2,0.4550473186119874,0.32591504744690464,0.6848767033077864
504,svm,"{'C': 0.01, 'seed': 1234}",3,0.3,0.42902208201892744,0.4609127880704925,0.6848767033077864
505,svm,"{'C': 0.1, 'seed': 1234}",3,0.01,0.5457413249211357,0.019543605964753727,0.6832107568070511
506,svm,"{'C': 0.1, 'seed': 1234}",3,0.05,0.5167192429022082,0.09252146407591505,0.6832107568070511
507,svm,"{'C': 0.1, 'seed': 1234}",3,0.1,0.4914826498422713,0.17600542250338908,0.6832107568070511
508,svm,"{'C': 0.1, 'seed': 1234}",3,0.2,0.45615141955835964,0.32670582919114327,0.6832107568070511
509,svm,"{'C': 0.1, 'seed': 1234}",3,0.3,0.4280757097791798,0.4598960686850429,0.6832107568070511
510,svm,"{'C': 1, 'seed': 1234}",3,0.01,0.5362776025236593,0.01920469950293719,0.6829398244509023
511,svm,"{'C': 1, 'seed': 1234}",3,0.05,0.5167192429022082,0.09252146407591505,0.6829398244509023
512,svm,"{'C': 1, 'seed': 1234}",3,0.1,0.4921135646687697,0.17623136014460009,0.6829398244509023
513,svm,"{'C': 1, 'seed': 1234}",3,0.2,0.45665561345333966,0.32670582919114327,0.6829398244509023
514,svm,"{'C': 1, 'seed': 1234}",3,0.3,0.4280757097791798,0.4598960686850429,0.6829398244509023
515,svm,"{'C': 10, 'seed': 1234}",3,0.01,0.5520504731861199,0.019769543605964755,0.6814125057720393
516,svm,"{'C': 10, 'seed': 1234}",3,0.05,0.5129337539432177,0.09184365115228198,0.6814125057720393
517,svm,"{'C': 10, 'seed': 1234}",3,0.1,0.4848580441640379,0.17363307727067329,0.6814125057720393
518,svm,"{'C': 10, 'seed': 1234}",3,0.2,0.45741324921135645,0.32760957975598737,0.6814125057720393
519,svm,"{'C': 10, 'seed': 1234}",3,0.3,0.42923238696109356,0.46113872571170356,0.6814125057720393
520,svm,"{'C': 100, 'seed': 1234}",3,0.01,0.501577287066246,0.017962042476276547,0.6255089579083613
521,svm,"{'C': 100, 'seed': 1234}",3,0.05,0.43154574132492113,0.07727067329417081,0.6255089579083613
522,svm,"{'C': 100, 'seed': 1234}",3,0.1,0.42050473186119874,0.15058743786714868,0.6255089579083613
523,svm,"{'C': 100, 'seed': 1234}",3,0.2,0.4026813880126183,0.28840939900587437,0.6255089579083613
524,svm,"{'C': 100, 'seed': 1234}",3,0.3,0.3832807570977918,0.41177135110709445,0.6255089579083613
0,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.01,0.48493975903614456,0.018527042577675488,0.662574668815254
1,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.05,0.4612146722790138,0.08826237054085155,0.662574668815254
2,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.1,0.44738424533974747,0.1712313003452244,0.662574668815254
3,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.2,0.41049150759056063,0.3142692750287687,0.662574668815254
4,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.3,0.3871743486973948,0.44464902186421174,0.662574668815254
5,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.01,0.48493975903614456,0.018527042577675488,0.662950772247455
6,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.05,0.46482260974143114,0.08895281933256617,0.662950772247455
7,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.1,0.4455802766085388,0.1705408515535098,0.662950772247455
8,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.2,0.41229520517059975,0.3156501726121979,0.662950772247455
9,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.3,0.387875751503006,0.44545454545454544,0.662950772247455
10,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.01,0.4759036144578313,0.01818181818181818,0.664146573522515
11,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.05,0.4606133493686109,0.08814729574223246,0.664146573522515
12,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.1,0.447083583884546,0.1711162255466053,0.664146573522515
13,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.2,0.41109274011724034,0.3147295742232451,0.664146573522515
14,random_forest,"{'criterion': 'gini', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.3,0.3899799599198397,0.4478711162255466,0.664146573522515
15,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.01,0.4578313253012048,0.017491369390103567,0.6584646997439177
16,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.05,0.44738424533974747,0.0856156501726122,0.6584646997439177
17,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.1,0.43415514131088395,0.1661680092059839,0.6584646997439177
18,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.2,0.4085375018788516,0.3127733026467204,0.6584646997439177
19,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.3,0.3847695390781563,0.44188722669735325,0.6584646997439177
20,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.01,0.459214501510574,0.017491369390103567,0.6594584751987567
21,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.05,0.44738424533974747,0.0856156501726122,0.6594584751987567
22,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.1,0.43836440168370416,0.16777905638665133,0.6594584751987567
23,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.2,0.41049150759056063,0.3142692750287687,0.6594584751987567
24,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.3,0.3854709418837675,0.442692750287687,0.6594584751987567
25,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.01,0.45180722891566266,0.01726121979286536,0.6607575249596765
26,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.05,0.4455802766085388,0.0852704257767549,0.6607575249596765
27,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.1,0.4329524954900782,0.16570771001150747,0.6607575249596765
28,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.2,0.4056816473771231,0.31058688147295743,0.6607575249596765
29,random_forest,"{'criterion': 'gini', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.3,0.3862725450901804,0.4436133486766398,0.6607575249596765
30,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.01,0.4759036144578313,0.01818181818181818,0.6640574290616701
31,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.05,0.4624173180998196,0.08849252013808975,0.6640574290616701
32,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.1,0.4449789536981359,0.17031070195627157,0.6640574290616701
33,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.2,0.41439951901397865,0.31726121979286537,0.6640574290616701
34,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 80, 'seed': 1234}",1,0.3,0.3871743486973948,0.44464902186421174,0.6640574290616701
35,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.01,0.47289156626506024,0.01806674338319908,0.664283760623257
36,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.05,0.4612146722790138,0.08826237054085155,0.664283760623257
37,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.1,0.4491882140709561,0.171921749136939,0.664283760623257
38,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.2,0.4139485946189689,0.31691599539700804,0.664283760623257
39,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 100, 'seed': 1234}",1,0.3,0.38687374749499,0.4443037974683544,0.664283760623257
40,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.01,0.45481927710843373,0.017376294591484466,0.6644112656912253
41,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.05,0.46662657847263983,0.08929804372842348,0.6644112656912253
42,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.1,0.449789536981359,0.17215189873417722,0.6644112656912253
43,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.2,0.41109274011724034,0.3147295742232451,0.6644112656912253
44,random_forest,"{'criterion': 'entropy', 'max_depth': 10, 'n_estimators': 150, 'seed': 1234}",1,0.3,0.38667334669338677,0.44407364787111625,0.6644112656912253
45,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.01,0.45180722891566266,0.01726121979286536,0.6600845698408144
46,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.05,0.43896572459410704,0.08400460299194476,0.6600845698408144
47,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.1,0.4359591100420926,0.1668584579976985,0.6600845698408144
48,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.2,0.4055313392454532,0.3104718066743383,0.6600845698408144
49,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 80, 'seed': 1234}",1,0.3,0.3879759519038076,0.44556962025316454,0.6600845698408144
50,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.01,0.45481927710843373,0.017376294591484466,0.6605953368652153
51,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.05,0.44678292242934453,0.0855005753739931,0.6605953368652153
52,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.1,0.44137101623571856,0.16892980437284236,0.6605953368652153
53,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.2,0.40838719374718174,0.31265822784810127,0.6605953368652153
54,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 100, 'seed': 1234}",1,0.3,0.3870741482965932,0.4445339470655926,0.6605953368652153
55,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.01,0.45180722891566266,0.01726121979286536,0.6613392522015505
56,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.05,0.45219482862297056,0.08653624856156501,0.6613392522015505
57,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.1,0.4356584485868912,0.16674338319907941,0.6613392522015505
58,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.2,0.4065834961671426,0.311277330264672,0.6613392522015505
59,random_forest,"{'criterion': 'entropy', 'max_depth': 15, 'n_estimators': 150, 'seed': 1234}",1,0.3,0.3874749498997996,0.44499424626006906,0.6613392522015505
